Name	"node.degree"	"node.betw"	"node.stress"	"node.evcent"	"Clustering.Coefficient"	No. module	Zi	Pi
ClassA_09	8	3.39004197302388	112	0.00505461714694617	0.75	0	-0.498491883489148	0
ClassA_10	12	5.26196002505255	207	0.00673095246543426	0.787878787878788	0	-0.252591524855239	0
ClassA_13	4	0	0	0.00318464342992249	1	0	-0.744392242123057	0
ClassB_001	20	8.41076434705794	375	0.0127689945334019	0.863157894736842	0	0.239209192412578	0
ClassB_003	51	1245.41391011605	21745	0.0335543899503897	0.267450980392157	0	2.08346188216689	0.0384467512495195
ClassB_004	10	10.4064876922871	326	0.00827505321928367	0.711111111111111	0	-0.375541704172194	0
ClassB_023	22	9.14898418405407	431	0.0430657736577489	0.878787878787879	2	-0.406106125898094	0.367768595041322
ClassC_01	18	4.85900385677169	350	0.0387497231418785	0.816993464052288	1	-0.620454744714189	0.592592592592593
ClassC_04	10	10.9796569564273	522	0.0118145112831195	0.755555555555556	0	-0.375541704172194	0
dfra12_002	11	10.474653789558	482	0.0152281632783552	0.781818181818182	0	-0.375541704172194	0.165289256198347
dfra12_003	20	11.9033382756834	486	0.0418662955661902	0.794736842105263	3	-0.311767937261566	0.46
dfra12_006	8	1.8859330179555	59	0.010456393617141	0.928571428571429	0	-0.805867331781534	0.65625
dfra12_012	20	149.421070830963	2602	0.026632878647122	0.442105263157895	0	-0.00669116622133085	0.335
dfra12_017	2	0	0	0.00033135719137522	1	0	-0.867342421440011	0
dfra12_019	8	11.3143947100427	260	0.00465278376741089	0.5	0	-0.498491883489148	0
dfra12_023	6	4.16999632387998	80	0.00709171155775061	0.533333333333333	0	-0.68291715246458	0.277777777777778
dfra12_024	12	13.4744001253686	406	0.00884667951166166	0.696969696969697	0	-0.252591524855239	0
dfra12_025	20	8.41076434705794	375	0.0127689945334019	0.863157894736842	0	0.239209192412578	0
dfra12_038	81	2553.57117378778	41987	0.046686007377667	0.164197530864198	0	3.74328930294578	0.0951074531321445
dfra12_041	22	140.312407612973	2744	0.0285718345643707	0.393939393939394	3	-0.68981724701181	0.615702479338843
dfra12_046	38	258.231015756628	3617	0.0177193359773571	0.37126600284495	0	1.34576080626517	0
dfra12_050	8	41.0096393411765	529	0.00611028869188689	0.607142857142857	0	-0.498491883489148	0
dfra12_053	19	6.81548435254276	267	0.00837325236863925	0.906432748538012	0	0.177734102754101	0
dfra12_058	39	415.738498287606	8524	0.0212627698098823	0.375168690958165	0	1.40723589592364	0
dfra12_060	10	7.41918968384307	238	0.00972716225172307	0.644444444444444	0	-0.375541704172194	0
dfra12_063	11	1.53397622879044	54	0.00369662675212812	0.909090909090909	0	-0.314066614513717	0
dfra12_067	6	0.342854806872404	11	0.0105264343059664	0.866666666666667	0	-0.805867331781534	0.5
dfra12_068	3	0	0	0.00106773941135461	1	0	-0.805867331781534	0
dfra12_073	18	553.518852341962	4436	0.0119386613516713	0.359477124183007	0	0.0547839234371463	0.104938271604938
dfra12_074	33	501.482633805546	6451	0.0156341838903772	0.299242424242424	0	1.03838535797278	0
dfra12_076	48	793.471739540245	13130	0.0228796544230618	0.24468085106383	0	1.96051170284994	0
dfra12_079	6	0.65109403790937	42	0.0142600687140737	0.666666666666667	3	-1.35140353907474	0.611111111111111
dfra12_081	32	212.620060866985	2691	0.0647894360483055	0.689516129032258	1	0.720528090635832	0.482421875
dfra12_084	4	0.534315784160985	16	0.00626141435399871	0.833333333333333	0	-0.867342421440011	0.625
dfra12_088	1	0	0	4.76013243834205e-05	0	0	-0.928817511098488	0
dfra12_108	19	6.81548435254276	267	0.00837325236863925	0.906432748538012	0	0.177734102754101	0
dfra12_109	28	2.68788993027644	185	0.0549264134786659	0.912698412698413	2	0.583266516390551	0
dfra12_111	12	5.26196002505255	207	0.00673095246543426	0.787878787878788	0	-0.252591524855239	0
dfra12_123	28	11.6663816417045	550	0.0589504865319807	0.846560846560847	1	0.624743602396545	0.39030612244898
dfra12_129	22	8.55917932638181	541	0.057882895964147	0.766233766233766	3	-0.406280264699127	0.516528925619835
dfra12_131	6	0.515596762174044	38	0.0128406152928311	0.866666666666667	3	-1.25689121163718	0.5
dfra12_136	8	4.62534576069732	224	0.0072366236058437	0.821428571428571	0	-0.498491883489148	0
intI_003	25	1710.42214161549	16214	0.0378425132282678	0.523333333333333	3	-0.311767937261566	0.5952
intI_006	17	11.0220840057934	496	0.030760204762894	0.757352941176471	2	-1.0357068982636	0.525951557093426
intI_012	22	9.14898418405407	431	0.0430657736577489	0.878787878787879	2	-0.406106125898094	0.367768595041322
intI_015	33	254.967045993486	4335	0.0196420013244918	0.435606060606061	0	1.03838535797278	0
intI_016	3	0	0	0.0054130277848072	1	1	-1.2909461623892	0.444444444444444
intI_021	19	6.38728486988678	410	0.0320353082756897	0.906432748538012	3	-0.406280264699127	0.476454293628809
intI_023	21	2.46970161654513	157	0.0394560253121883	0.914285714285714	1	0.0500366729608217	0.430839002267574
intI_027	3	0	0	0.000982512305431686	1	0	-0.867342421440011	0.444444444444444
intI_028	3	0	0	0.000982512305431686	1	0	-0.867342421440011	0.444444444444444
intI_052	11	8.69641354301823	321	0.0149466249924455	0.745454545454545	0	-0.375541704172194	0.165289256198347
intI_062	28	11.6663816417045	550	0.0589504865319807	0.846560846560847	1	0.624743602396545	0.39030612244898
rplB_0001	12	37.0901722432532	1251	0.0135041061615475	0.484848484848485	0	-0.314066614513717	0.152777777777778
rplB_0004	4	0	0	0.0030806086672841	1	0	-0.744392242123057	0
rplB_0008	10	5.05673033287688	182	0.00352986157514394	0.888888888888889	0	-0.375541704172194	0
rplB_0010	11	7.25858821080998	334	0.0177123817520693	0.763636363636364	0	-0.437016793830671	0.297520661157025
rplB_0016	5	0.692951802727652	22	0.00775459998758646	0.7	3	-1.54042819394986	0.56
rplB_0022	101	8248.24099760339	75040	0.0442181392201755	0.0885148514851485	0	4.97279109611532	0.0768552102735027
rplB_0024	66	1482.22192464686	24108	0.105234029111765	0.24988344988345	2	0.763152451352123	0.5821854912764
rplB_0036	51	195.730398668724	7339	0.114928448078422	0.482352941176471	3	1.29494162917697	0.559784698193003
rplB_0038	29	539.03339834428	6890	0.0178957151487896	0.315270935960591	0	0.792484999338872	0
