DATASET_MULTIBAR
SEPARATOR COMMA
DATASET_LABEL, abundance

#define colors for each individual field column (use hexadecimal, RGB or RGBA notation; if using RGB/RGBA, COMMA cannot be used as SEPARATOR)
FIELD_COLORS,#FFFF00,#008000,#FFFF00,#FF0000,#FF0000,#FFFF00,#FF0000,#FF0000,#FFFF00,#FF0000,#FF0000,#FFFF00,#FF0000

#field labels
FIELD_LABELS,Cen04,Cen17,Cen05,Cen06,Cen15,Cen07,Cen16,Cen10,Cen01,Cen14,Cen13,Cen03,Cen12

#dataset scale: you can simply set the values where the scale will be drawn
DATASET_SCALE,0.00,0.005, 0.01, 0.1, 0.15, 0.2, 0.25

#yellow #FFFF00
#green #008000
#red #FF0000
LEGEND_TITLE,Classification 
LEGEND_SHAPES,1,1,1
LEGEND_COLORS,#FF0000,#008000,#FFFF00
LEGEND_LABELS,Fire-affected,Recovered,Reference

DATA
OTU_0621,0,0,0.00098135426889107,0,0,0,0,0,0,0,0,0,0
OTU_0622,0,0,0,0,0,0,0,0,0.00191938579654511,0,0,0,0
OTU_0623,0,0,0,0,0.00063653723742839,0,0,0,0,0,0,0,0
OTU_0624,0,0,0,0,0,0,0,0,0,0,0.00490196078431373,0,0
OTU_0625,0,0,0.00098135426889107,0,0,0,0,0,0,0,0,0,0
OTU_0626,0,0,0,0,0,0.00099009900990099,0,0,0,0,0,0,0
OTU_0627,0,0.00171526586620926,0,0,0,0,0,0,0,0,0,0,0
OTU_0628,0.00116414435389988,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0629,0,0,0,0,0,0,0,0,0,0,0,0,0.00229463056447912
OTU_0630,0,0,0,0,0,0.00099009900990099,0,0,0,0,0,0,0
OTU_0631,0,0,0,0,0,0,0,0,0.00479846449136276,0,0,0,0
OTU_0632,0,0,0,0,0,0,0,0,0,0,0.0017825311942959,0,0
OTU_0633,0,0,0,0,0,0.00099009900990099,0,0,0,0,0,0,0
OTU_0634,0,0,0,0.000870322019147084,0,0,0,0,0,0,0,0,0
OTU_0635,0,0.00171526586620926,0,0,0,0,0,0,0,0,0,0,0
OTU_0636,0,0.00343053173241852,0,0,0,0,0,0,0,0,0,0,0
OTU_0637,0,0.00171526586620926,0,0,0,0,0,0,0,0,0,0,0
OTU_0638,0,0,0,0,0,0.00099009900990099,0,0,0,0,0,0,0
OTU_0639,0,0.00171526586620926,0,0,0,0,0,0,0,0,0,0,0
OTU_0640,0,0.00171526586620926,0,0,0,0,0,0,0,0,0,0,0
OTU_0641,0,0,0,0,0,0,0,0.000338180588434224,0,0,0,0,0
OTU_0642,0,0,0,0,0.00381922342457034,0,0,0,0,0,0,0,0
OTU_0643,0,0,0,0,0,0,0,0.00101454176530267,0,0,0,0,0
OTU_0644,0,0,0,0,0.00127307447485678,0,0.00185577942735949,0,0,0,0,0,0
OTU_0645,0,0.00171526586620926,0,0,0,0,0,0,0,0,0,0,0
OTU_0646,0,0,0,0,0,0,0.000795334040296925,0,0,0,0,0,0
OTU_0647,0,0.00171526586620926,0,0,0,0,0,0,0,0,0,0,0
OTU_0648,0,0,0,0.000870322019147084,0,0,0,0,0,0,0,0,0
OTU_0649,0,0,0,0.000870322019147084,0,0,0,0,0,0,0,0,0
OTU_0650,0,0.00171526586620926,0,0,0,0,0,0,0,0,0,0,0
OTU_0651,0,0,0.00098135426889107,0,0,0,0,0,0,0,0,0,0
OTU_0652,0,0,0,0,0,0,0,0,0,0,0,0.000838222967309304,0
OTU_0653,0,0,0,0,0,0,0,0,0,0,0,0.00251466890192791,0
OTU_0654,0,0,0.00588812561334642,0,0,0,0,0,0,0,0,0,0
OTU_0655,0,0,0.00196270853778214,0,0,0,0,0,0,0,0,0,0
OTU_0656,0.00232828870779977,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0657,0,0,0,0,0,0,0,0.000338180588434224,0,0,0,0,0
OTU_0658,0,0,0,0,0,0,0.000265111346765642,0,0,0,0,0,0
OTU_0659,0,0,0.00098135426889107,0,0,0,0,0,0,0,0,0,0
OTU_0660,0,0,0,0,0,0,0,0,0,0,0,0.000838222967309304,0
OTU_0661,0,0,0,0,0,0,0.000265111346765642,0,0,0,0,0,0
OTU_0662,0,0,0,0,0,0,0.00185577942735949,0,0,0,0,0,0
OTU_0663,0.00116414435389988,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0664,0,0,0.00098135426889107,0,0,0,0,0,0,0,0,0,0
OTU_0665,0,0,0,0,0,0,0,0,0.000959692898272553,0,0,0,0
OTU_0666,0,0.00171526586620926,0,0,0,0,0,0,0,0,0,0,0
OTU_0667,0,0,0,0,0,0,0,0,0.000959692898272553,0,0,0,0
OTU_0668,0,0,0,0,0,0,0,0,0.00383877159309021,0,0,0,0
OTU_0669,0,0,0,0,0,0,0.0031813361611877,0,0,0,0,0,0
OTU_0670,0,0,0,0,0,0,0,0,0,0,0,0.000838222967309304,0
OTU_0671,0,0,0,0.000870322019147084,0,0,0,0,0,0,0,0,0
OTU_0672,0,0,0.00392541707556428,0,0,0,0,0,0,0,0,0,0
OTU_0673,0,0,0,0.000870322019147084,0,0,0,0,0,0,0,0,0
OTU_0674,0,0,0.00098135426889107,0,0,0,0,0,0,0,0,0,0
OTU_0675,0,0,0,0,0,0,0,0,0,0,0,0.000838222967309304,0
OTU_0676,0,0.00343053173241852,0,0,0,0,0,0,0,0,0,0,0
OTU_0677,0,0,0.00196270853778214,0,0,0,0,0,0,0,0,0,0
OTU_0678,0,0,0,0.000870322019147084,0,0,0,0,0,0,0,0,0
OTU_0679,0,0,0,0,0,0,0,0,0,0,0,0,0.000458926112895824
OTU_0680,0,0,0,0.000870322019147084,0,0,0,0,0,0,0,0,0
OTU_0681,0.00116414435389988,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0682,0,0.00171526586620926,0,0,0,0,0,0,0,0,0,0,0
OTU_0683,0,0,0,0,0,0,0,0,0.000959692898272553,0,0,0,0
OTU_0684,0,0,0,0,0,0,0,0,0,0,0,0.000838222967309304,0
OTU_0685,0,0,0,0.000870322019147084,0,0,0,0,0,0,0,0,0
OTU_0686,0,0,0,0,0,0,0.000530222693531283,0,0,0,0,0,0
OTU_0687,0,0,0,0,0,0,0,0,0,0,0,0.00167644593461861,0
OTU_0688,0,0,0,0,0.00063653723742839,0,0,0,0,0,0,0,0
OTU_0689,0.00116414435389988,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0690,0.00116414435389988,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0691,0,0,0,0,0.00063653723742839,0,0,0,0,0,0,0,0
OTU_0692,0,0,0,0,0,0,0,0,0,0.000528820729772607,0,0,0
OTU_0693,0,0,0,0.00348128807658834,0,0,0,0,0,0,0,0,0.00504818724185406
OTU_0694,0,0,0,0.00435161009573542,0,0,0,0,0,0,0,0,0
OTU_0695,0,0,0,0,0,0.00396039603960396,0,0,0,0,0,0,0
OTU_0696,0,0,0,0,0,0,0,0.000338180588434224,0,0,0,0,0
OTU_0697,0,0,0,0,0.00063653723742839,0,0,0,0,0,0,0,0
OTU_0698,0,0.00171526586620926,0,0,0,0,0,0,0,0,0,0,0
OTU_0699,0,0,0.00098135426889107,0,0,0,0,0,0,0,0,0,0
OTU_0700,0,0,0,0,0,0,0,0,0.00191938579654511,0,0,0,0
OTU_0701,0,0,0,0,0,0.00099009900990099,0,0,0,0,0,0,0
OTU_0702,0.00232828870779977,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0703,0,0,0,0,0,0,0.000530222693531283,0,0,0,0,0,0
OTU_0704,0,0,0,0,0,0,0,0.000338180588434224,0,0,0,0,0
OTU_0705,0,0,0.00098135426889107,0,0,0,0,0,0,0,0,0,0
OTU_0706,0.00116414435389988,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0707,0,0,0,0.000870322019147084,0,0,0,0,0,0,0,0,0
OTU_0708,0,0,0,0,0,0,0,0,0,0.000528820729772607,0,0,0
OTU_0709,0,0,0,0,0,0,0,0,0,0,0,0.000838222967309304,0
OTU_0710,0,0,0.00098135426889107,0,0,0,0,0,0,0,0,0,0
OTU_0711,0,0,0,0,0,0,0,0,0,0,0.0089126559714795,0,0
OTU_0712,0,0.00171526586620926,0,0,0,0,0,0,0,0,0,0,0
OTU_0713,0,0,0,0,0,0,0,0,0,0,0,0.000838222967309304,0
OTU_0714,0.00116414435389988,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0715,0,0,0.00098135426889107,0,0,0,0,0,0,0,0,0,0
OTU_0716,0,0,0,0,0,0,0,0,0,0,0,0.000838222967309304,0
OTU_0717,0,0.00171526586620926,0,0,0,0,0,0,0,0,0,0,0
OTU_0718,0.00116414435389988,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0719,0,0,0,0.000870322019147084,0,0,0,0,0,0,0,0,0
